source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,n_sources,n_primary_sources,n_references,references_stripped
P49959,O60934,MRE11,NBN,True,True,False,True,True,False,36,BioGRID:12861053;BioGRID:17429352;DIP:22078559;HINT:11062235;HINT:11238951;HINT:12419185;HINT:15758953;HINT:17500065;HINT:17612497;HINT:18458108;HINT:22078559;HINT:23912341;HINT:36577401;HINT:9590181;HPRD:10426999;HPRD:11238951;HPRD:9705271;IntAct:12419185;IntAct:22078559;Lit-BM-17:10783165;Lit-BM-17:11238951;Lit-BM-17:12447395;Lit-BM-17:12607003;Lit-BM-17:12679336;Lit-BM-17:15734743;Lit-BM-17:15758953;Lit-BM-17:17500065;Lit-BM-17:18458108;Lit-BM-17:19244116;Lit-BM-17:19270065;Lit-BM-17:21884979;Lit-BM-17:22464731;Lit-BM-17:26455393;Lit-BM-17:9705271;SIGNOR:17713585;SPIKE_LC:17145710,BioGRID;DIP;HINT;HPRD;IntAct;Lit-BM-17;SIGNOR;SPIKE_LC;Wang,9,8,27,10426999;10783165;11062235;11238951;12419185;12447395;12607003;12679336;12861053;15734743;15758953;17145710;17429352;17500065;17612497;17713585;18458108;19244116;19270065;21884979;22078559;22464731;23912341;26455393;36577401;9590181;9705271
P18825,P19086,ADRA2C,GNAZ,True,True,False,True,True,False,1,SIGNOR:31160049,SIGNOR,1,1,1,31160049
Q93008,P19544,USP9X,WT1,True,True,False,True,True,False,1,SIGNOR:32152317,SIGNOR,1,1,1,32152317
Q96P48,P60953,ARAP1,CDC42,True,False,True,True,False,True,1,SIGNOR:32203420,SIGNOR,1,1,1,32203420
Q13131,P52292,PRKAA1,KPNA2,True,True,False,True,True,False,5,PhosphoSite:15342649;PhosphoSite:17919121;PhosphoSite:27303922;ProtMapper:15342649;SIGNOR:15342649,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,9,5,3,15342649;17919121;27303922
Q96PZ7,P0C0L5,CSMD1,C4B_2,True,False,True,True,False,True,1,SIGNOR:28345259,SIGNOR,1,1,1,28345259
Q9NRD0,COMPLEX:P62877_P63208_Q13616,FBXO8,CUL1_RBX1_SKP1,True,True,False,True,True,False,2,SIGNOR:18094045;SIGNOR:31024008,SIGNOR,1,1,2,18094045;31024008
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P59634_P62987,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59634_UBA52,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P59634_P62987,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P59634_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P03231_P0CG47,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03231_UBB,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P03231_P0CG47,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P03231_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P0DTC2_P62979,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P0DTC2_RPS27A,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P0DTC2_P62979,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P0DTC2_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P0CG47_P59633,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59633_UBB,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P0CG47_P59633,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P59633_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P03209_P62987,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03209_UBA52,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P03209_P62987,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P03209_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P0CG48_P0DTC2,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P0DTC2_UBC,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P0CG48_P0DTC2,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P0DTC2_UBC,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P59594_P62979,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59594_RPS27A,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P59594_P62979,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P59594_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P0CG47_P0DTC2,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P0DTC2_UBB,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P0CG47_P0DTC2,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P0DTC2_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P03186_P0CG47,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03186_UBB,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P03186_P0CG47,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P03186_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P03217_P62979,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03217_RPS27A,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P03217_P62979,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P03217_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P03200_P0CG47,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P03200_UBB,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P03200_P0CG47,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P03200_UBB,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P0CG48_P13288,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P13288_UBC,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P0CG48_P13288,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P13288_UBC,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P0CG48_P59595,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P59595_UBC,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P0CG48_P59595,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P59595_UBC,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P0DTC2_P62987,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,P0DTC2_UBA52,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P0DTC2_P62987,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,P0DTC2_UBA52,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,COMPLEX:P62979_Q80H93,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,Q80H93_RPS27A,True,False,True,True,False,True,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
COMPLEX:P62979_Q80H93,COMPLEX:O00231_O00232_O00487_O14818_O43242_P17980_P20618_P25786_P25787_P25788_P25789_P28066_P28070_P28072_P28074_P35998_P43686_P48556_P49720_P49721_P51665_P55036_P60896_P60900_P62191_P62195_P62333_Q13200_Q15008_Q16186_Q99436_Q99460_Q9UNM6,Q80H93_RPS27A,ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1,True,True,False,True,True,False,1,SIGNOR:15571818,SIGNOR,1,1,1,15571818
